0.00001073025262879031, -0.9060562129135405
0.00019259770545152735, 24.507265098000175
0.00047078223906225165, 60.81367639356574
0.0007275427235398412, 96.21111498626215
0.0010699143402595921, 141.59364302405982
0.001422979753483687, 188.7911999776403
0.0016797523900027589, 223.2816101941046
0.002129134884014841, 281.3722571323369
0.0028460445712577493, 371.23320132165605
0.003316887570527412, 427.5117358340614
0.0037128496901837026, 472.8991246884521
0.00410883611392296, 516.4724567903785
0.0046440363248823995, 569.1287107777672
0.005189978940512112, 619.9718801760102
0.005650371184107075, 656.2948182479917
0.00589670521699293, 669.9226036477999
0.005897458643564827, 613.6868443214119
0.005898017637473009, 571.9635390147369
0.005887894986918329, 527.518176416047
0.0058991842334553, 484.88881489645854
0.005910424871826344, 445.8875668817983
0.005889790705389553, 386.0217497238449
0.0059011771682583826, 336.13616119439985
0.0059232817317145196, 286.2515448282735
0.0059347775629566895, 228.20270091273994
0.005914349981225097, 152.9174013588413
0.00591513986392144, 93.96055690375704
0.005916039114991124, 26.840457062584278
0.005916391524194108, 0.5366341518544004
